datedebutmois,localisation,typecomptectb_centrecoutcode,atelierbtid,categoriecode,montantreel
2010-03-01,450,5-1000,1620.0,BAAA,45.0
2010-03-01,450,5-1000,1630.0,CGAB,85.24
2010-03-01,460,5-0500,360.0,DTDM,58.57
2010-03-01,460,5-0500,360.0,FCAC,33.54
2010-03-01,460,5-0500,430.0,BAAA,10.73
2010-03-01,460,5-0500,450.0,6SBA,140.53
2010-03-01,460,5-0500,450.0,BAAA,87.4
2010-03-01,460,5-0500,450.0,CFAA,987.58
2010-03-01,460,5-0500,450.0,CGAB,211.72
2010-03-01,460,5-0500,450.0,DBDM,1149.46
2010-03-01,460,5-0500,450.0,LBDC,174.23
2010-03-01,460,5-0500,460.0,DBDM,58.4
2010-03-01,460,5-0500,460.0,YEXX,17.67
2010-03-01,460,5-1000,450.0,3AAC,196.45
2010-03-01,460,5-1000,450.0,3NBC,710.95
2010-03-01,460,5-1000,450.0,3QBF,268.5
2010-03-01,460,5-1000,450.0,CGAB,83.93
2010-03-01,460,5-1000,450.0,DBDM,1831.46
2010-03-01,460,5-1000,450.0,FCAC,198.0
2010-03-01,470,5-0500,470.0,2ECX,10.0
2010-03-01,470,5-0500,470.0,3BBD,979.73
2010-03-01,470,5-0500,470.0,BAAA,125.8
2010-03-01,470,5-0500,470.0,CGAB,170.55
2010-03-01,470,5-0500,470.0,DBDM,496.02
2010-03-01,470,5-0500,470.0,EABB,473.37
2010-03-01,470,5-0500,470.0,EABC,1777.54
2010-03-01,470,5-0500,470.0,EBBB,299.17
2010-03-01,470,5-0500,470.0,YEXX,85.9
2010-03-01,470,5-0500,1820.0,DBDM,913.92
2010-03-01,470,5-1000,470.0,3GCC,50.0
2010-03-01,470,5-1000,470.0,EABC,841.61
2010-03-01,480,5-0500,450.0,6GAX,65.7
2010-03-01,480,5-0500,450.0,EABC,264.9
2010-03-01,480,5-0500,450.0,MBDF,33.72
2010-03-01,480,5-0500,480.0,9ECX,157.44
2010-03-01,480,5-0500,480.0,9FGX,58.9
2010-03-01,480,5-0500,480.0,CBBA,10.13
2010-03-01,480,5-0500,480.0,CFBA,36.54
2010-03-01,480,5-0500,480.0,JPDX,262.82
2010-03-01,480,5-0500,480.0,NAXB,21.95
2010-03-01,480,5-0500,480.0,YEXX,24.43
2010-03-01,480,5-0500,480.0,YGXX,4.9
2010-03-01,480,5-1000,480.0,JPDX,2974.62
2010-03-01,480,5-1000,1620.0,JPDX,3932.5
2010-03-01,490,5-0500,490.0,YEXX,7.78
2010-03-01,5,5-0500,12.0,YP03,9180.85
2010-03-01,5,5-0500,18.0,YP03,4363.75
2010-03-01,5,5-0500,1275.0,YP03,901.78
2010-03-01,5,5-0500,1830.0,YP03,0.0
2010-03-01,5,5-1000,12.0,YP03,6823.26
2010-03-01,5,5-1000,1275.0,YP03,440.0
2010-03-01,5,5-1000,1440.0,YP03,2888.26
2010-03-01,520,5-0500,520.0,3ABC,29.38
2010-03-01,520,5-0500,520.0,5ACC,471.22
2010-03-01,520,5-0500,520.0,AAAA,118.13
2010-03-01,520,5-0500,520.0,BAAA,225.47
2010-03-01,520,5-0500,520.0,BMAC,404.87
2010-03-01,520,5-0500,520.0,BMBD,423.8
2010-03-01,520,5-0500,520.0,CEAC,555.8
2010-03-01,520,5-0500,520.0,CFAA,159.79
2010-03-01,520,5-0500,520.0,CFBA,0.0
2010-03-01,520,5-0500,520.0,CGAA,12.8
2010-03-01,520,5-0500,520.0,CGAB,1813.13
2010-03-01,520,5-0500,520.0,CGBA,1535.61
2010-03-01,520,5-0500,520.0,DAAK,5.82
2010-03-01,520,5-0500,520.0,DBDM,1991.33
2010-03-01,520,5-0500,520.0,FCAC,92.43
2010-03-01,520,5-0500,520.0,FCAE,27.65
2010-03-01,520,5-0500,520.0,HACC,441.34
2010-03-01,520,5-0500,520.0,VGFF,260.23
2010-03-01,520,5-0500,520.0,YEXX,1141.37
2010-03-01,520,5-0500,520.0,ZABA,169.95
2010-03-01,520,5-0500,530.0,DBDM,6653.02
2010-03-01,520,5-1000,520.0,BMAC,880.79
2010-03-01,520,5-1000,520.0,CFAA,45.0
2010-03-01,520,5-1000,520.0,CGBA,45.0
2010-03-01,520,5-1000,520.0,DBDM,15.0
2010-03-01,520,5-1000,520.0,YEXX,210.0
2010-03-01,530,5-0500,260.0,BBCA,102.99
2010-03-01,530,5-0500,260.0,DMDL,13.22
2010-03-01,530,5-0500,320.0,AGDB,30.75
2010-03-01,530,5-0500,450.0,CGAB,34.04
2010-03-01,530,5-0500,520.0,CFAA,689.18
2010-03-01,530,5-0500,520.0,EABC,51.74
2010-03-01,530,5-0500,530.0,2ECX,10.21
2010-03-01,530,5-0500,530.0,2GDX,522.05
2010-03-01,530,5-0500,530.0,2KDD,18.5
2010-03-01,530,5-0500,530.0,4ABX,75.1
2010-03-01,530,5-0500,530.0,4ACX,34.78
2010-03-01,530,5-0500,530.0,4AEX,126.54
2010-03-01,530,5-0500,530.0,4BDX,1826.78
2010-03-01,530,5-0500,530.0,4HCH,9.99
2010-03-01,530,5-0500,530.0,6PBX,71.78
2010-03-01,530,5-0500,530.0,9ECX,2.88
2010-03-01,530,5-0500,530.0,AAAA,587.11
2010-03-01,530,5-0500,530.0,ABAA,84.31
2010-03-01,530,5-0500,530.0,ACAA,13.03
2010-03-01,530,5-0500,530.0,AGAB,283.17
2010-03-01,530,5-0500,530.0,AGAC,974.62
2010-03-01,530,5-0500,530.0,AGCD,96.4
2010-03-01,530,5-0500,530.0,AGDB,5150.61
2010-03-01,530,5-0500,530.0,AHAB,163.87
2010-03-01,530,5-0500,530.0,AHBB,15.12
2010-03-01,530,5-0500,530.0,BAAA,2527.66
2010-03-01,530,5-0500,530.0,BBAA,1257.14
2010-03-01,530,5-0500,530.0,BBCA,8.4
2010-03-01,530,5-0500,530.0,BEAA,35.44
2010-03-01,530,5-0500,530.0,BEAC,155.21
2010-03-01,530,5-0500,530.0,BGAC,422.45
2010-03-01,530,5-0500,530.0,BHAC,368.41
2010-03-01,530,5-0500,530.0,BLDX,240.45
2010-03-01,530,5-0500,530.0,BMBA,29.22
2010-03-01,530,5-0500,530.0,BMBD,1456.53
2010-03-01,530,5-0500,530.0,BMBE,1784.38
2010-03-01,530,5-0500,530.0,BMCG,336.0
2010-03-01,530,5-0500,530.0,BMEJ,223.1
2010-03-01,530,5-0500,530.0,BMGA,578.19
2010-03-01,530,5-0500,530.0,BQBB,276.97
2010-03-01,530,5-0500,530.0,BQBC,311.83
2010-03-01,530,5-0500,530.0,BRBB,164.24
2010-03-01,530,5-0500,530.0,BRBD,0.0
2010-03-01,530,5-0500,530.0,BRBF,154.4
2010-03-01,530,5-0500,530.0,BRBH,1046.06
2010-03-01,530,5-0500,530.0,BSAB,516.7
2010-03-01,530,5-0500,530.0,BTAB,894.06
2010-03-01,530,5-0500,530.0,BTAC,11.69
2010-03-01,530,5-0500,530.0,BUAA,7.86
2010-03-01,530,5-0500,530.0,CBAA,1058.74
2010-03-01,530,5-0500,530.0,CCAA,12.08
2010-03-01,530,5-0500,530.0,CFAA,989.62
2010-03-01,530,5-0500,530.0,CFBB,776.57
2010-03-01,530,5-0500,530.0,CFBC,1049.88
2010-03-01,530,5-0500,530.0,CFED,218.48
2010-03-01,530,5-0500,530.0,CGAA,522.77
2010-03-01,530,5-0500,530.0,CGAB,306.0
2010-03-01,530,5-0500,530.0,CGAC,27.56
2010-03-01,530,5-0500,530.0,CLBA,17.64
2010-03-01,530,5-0500,530.0,CSBB,552.46
2010-03-01,530,5-0500,530.0,CUAA,536.6
2010-03-01,530,5-0500,530.0,CUFA,919.29
2010-03-01,530,5-0500,530.0,CUFB,4.72
2010-03-01,530,5-0500,530.0,DAAJ,381.14
2010-03-01,530,5-0500,530.0,DBDM,4028.77
2010-03-01,530,5-0500,530.0,DCAE,2013.6
2010-03-01,530,5-0500,530.0,DCAG,709.45
2010-03-01,530,5-0500,530.0,DCAH,302.66
2010-03-01,530,5-0500,530.0,DCAJ,199.96
2010-03-01,530,5-0500,530.0,DDAD,118.64
2010-03-01,530,5-0500,530.0,DGDL,14.45
2010-03-01,530,5-0500,530.0,DGDM,1593.78
2010-03-01,530,5-0500,530.0,DHFN,98.7
2010-03-01,530,5-0500,530.0,DHFP,125.84
2010-03-01,530,5-0500,530.0,DMDL,2656.6
2010-03-01,530,5-0500,530.0,DTDM,2862.85
2010-03-01,530,5-0500,530.0,EABC,1070.46
2010-03-01,530,5-0500,530.0,FCAD,1172.32
2010-03-01,530,5-0500,530.0,GBBD,91.09
2010-03-01,530,5-0500,530.0,HBAA,85.95
2010-03-01,530,5-0500,530.0,LBDC,5665.83
2010-03-01,530,5-0500,530.0,RFBF,122.43
2010-03-01,530,5-0500,530.0,RFBH,70.08
2010-03-01,530,5-0500,530.0,TDBX,2401.43
2010-03-01,530,5-0500,530.0,YEXX,35957.18
2010-03-01,530,5-0500,530.0,YP01,0.0
2010-03-01,530,5-0500,530.0,ZACA,119.9
2010-03-01,530,5-0500,620.0,BQBC,15.63
2010-03-01,530,5-0500,640.0,BMCG,236.72
2010-03-01,530,5-0500,720.0,BHAC,9.29
2010-03-01,530,5-0500,720.0,CGAB,237.0
2010-03-01,530,5-0500,1220.0,ABAA,97.28
2010-03-01,530,5-0500,1220.0,AGDB,12.0
2010-03-01,530,5-0500,1280.0,BHAC,0.0
2010-03-01,530,5-0500,1340.0,TDBX,532.15
2010-03-01,530,5-0500,1440.0,ABAA,123.54
2010-03-01,530,5-1000,260.0,DMDL,217.63
2010-03-01,530,5-1000,320.0,BTAB,35.0
2010-03-01,530,5-1000,450.0,CGAB,307.23
2010-03-01,530,5-1000,470.0,BMEJ,222.46
2010-03-01,530,5-1000,530.0,4ACX,656.5
2010-03-01,530,5-1000,530.0,4AEX,933.08
2010-03-01,530,5-1000,530.0,4BDX,640.0
2010-03-01,530,5-1000,530.0,4GAK,896.5
2010-03-01,530,5-1000,530.0,4HCH,1376.5
2010-03-01,530,5-1000,530.0,AAAA,362.26
2010-03-01,530,5-1000,530.0,ABAA,60.0
2010-03-01,530,5-1000,530.0,ACAA,6.74
2010-03-01,530,5-1000,530.0,AGAC,394.71
2010-03-01,530,5-1000,530.0,AGDB,505.83
2010-03-01,530,5-1000,530.0,AHAB,77.03
2010-03-01,530,5-1000,530.0,BAAA,2546.42
2010-03-01,530,5-1000,530.0,BBAA,586.2
2010-03-01,530,5-1000,530.0,BGAC,60.0
2010-03-01,530,5-1000,530.0,BJAD,125.0
2010-03-01,530,5-1000,530.0,BLDX,1798.76
2010-03-01,530,5-1000,530.0,BMBA,230.79
2010-03-01,530,5-1000,530.0,BMBE,219.75
2010-03-01,530,5-1000,530.0,BMCG,2043.01
2010-03-01,530,5-1000,530.0,BQBB,35.0
2010-03-01,530,5-1000,530.0,BQBC,1328.39
2010-03-01,530,5-1000,530.0,BRBB,489.72
2010-03-01,530,5-1000,530.0,BRBH,248.22
2010-03-01,530,5-1000,530.0,BTAB,2375.24
2010-03-01,530,5-1000,530.0,BTAC,60.0
2010-03-01,530,5-1000,530.0,CBAA,207.22
2010-03-01,530,5-1000,530.0,CFAA,346.96
2010-03-01,530,5-1000,530.0,CFBA,297.34
2010-03-01,530,5-1000,530.0,CGBC,298.0
2010-03-01,530,5-1000,530.0,CRFA,60.0
2010-03-01,530,5-1000,530.0,CUFA,60.0
2010-03-01,530,5-1000,530.0,DBDM,4133.78
2010-03-01,530,5-1000,530.0,DCAE,1974.68
2010-03-01,530,5-1000,530.0,DCAG,801.09
2010-03-01,530,5-1000,530.0,DGDM,307.34
2010-03-01,530,5-1000,530.0,DHFN,1868.79
2010-03-01,530,5-1000,530.0,DMDL,523.22
2010-03-01,530,5-1000,530.0,DTDM,246.36
2010-03-01,530,5-1000,530.0,FCAB,1397.19
2010-03-01,530,5-1000,530.0,HBAA,232.06
2010-03-01,530,5-1000,530.0,LBDC,540.0
2010-03-01,530,5-1000,530.0,NEAC,85.69
2010-03-01,530,5-1000,530.0,NFAD,60.0
2010-03-01,530,5-1000,530.0,REBZ,448.01
2010-03-01,530,5-1000,530.0,TDBX,505.94
2010-03-01,530,5-1000,530.0,YEXX,3012.79
2010-03-01,530,5-1000,530.0,ZCXA,299.06
2010-03-01,530,5-1000,870.0,BTAC,55.0
2010-03-01,530,5-1000,1220.0,AGDB,196.71
2010-03-01,530,5-1000,1620.0,AGAB,75.0
2010-03-01,530,5-1000,1620.0,AGDB,170.0
2010-03-01,530,5-1000,1620.0,BMBE,35.0
2010-03-01,530,5-1000,1620.0,BMCG,315.0
2010-03-01,530,5-1000,1620.0,CGAB,65.0
2010-03-01,530,5-1000,1620.0,DCAE,70.0
2010-03-01,530,5-1000,1620.0,DMDL,50.0
2010-03-01,530,5-1000,1620.0,EABC,50.0
2010-03-01,530,5-1000,1620.0,GBBD,50.0
2010-03-01,530,5-1000,1620.0,TDBX,250.0
2010-03-01,540,5-0500,520.0,CFBB,61.89
2010-03-01,540,5-0500,540.0,BAAA,104.49
2010-03-01,540,5-0500,540.0,BBAA,15.02
2010-03-01,540,5-0500,540.0,CFAA,477.05
2010-03-01,540,5-0500,540.0,CGAB,70.01
2010-03-01,540,5-0500,540.0,DAAK,1807.44
2010-03-01,540,5-0500,540.0,DBDM,1248.23
2010-03-01,540,5-0500,540.0,DCAH,538.3
2010-03-01,540,5-0500,540.0,FCAC,171.51
2010-03-01,540,5-0500,540.0,RAAB,12.22
2010-03-01,540,5-0500,540.0,RJBF,296.37
2010-03-01,540,5-0500,540.0,WBXX,58.93
2010-03-01,540,5-0500,540.0,YEXX,258.96
2010-03-01,540,5-1000,540.0,BAAA,25.0
2010-03-01,540,5-1000,540.0,BBAA,52.0
2010-03-01,540,5-1000,540.0,CFAA,184.35
2010-03-01,540,5-1000,540.0,DAAK,35.0
2010-03-01,540,5-1000,540.0,DBDM,90.0
2010-03-01,540,5-1000,540.0,RJBF,15.0
2010-03-01,620,5-0500,620.0,1AEC,99.0
2010-03-01,620,5-0500,620.0,2CBX,665.23
2010-03-01,620,5-0500,620.0,2ECX,305.53
2010-03-01,620,5-0500,620.0,3ADD,99.84
2010-03-01,620,5-0500,620.0,3NBC,58.4
2010-03-01,620,5-0500,620.0,9FFK,137.4
2010-03-01,620,5-0500,620.0,AAAA,73.77
2010-03-01,620,5-0500,620.0,ABAA,321.94
2010-03-01,620,5-0500,620.0,ADAA,170.46
2010-03-01,620,5-0500,620.0,BAAA,1303.75
2010-03-01,620,5-0500,620.0,BBAA,89.42
2010-03-01,620,5-0500,620.0,BEAA,47.48
2010-03-01,620,5-0500,620.0,CFAA,472.64
2010-03-01,620,5-0500,620.0,CGAB,965.84
2010-03-01,620,5-0500,620.0,CUFA,282.57
2010-03-01,620,5-0500,620.0,DAAJ,3040.98
2010-03-01,620,5-0500,620.0,DBDM,1298.04
2010-03-01,620,5-0500,620.0,DDAG,55.24
2010-03-01,620,5-0500,620.0,DHFQ,1986.09
2010-03-01,620,5-0500,620.0,DPAC,25.9
2010-03-01,620,5-0500,620.0,FCAD,177.8
2010-03-01,620,5-0500,620.0,SQLE,0.0
2010-03-01,620,5-0500,620.0,WBXX,5.25
2010-03-01,620,5-0500,620.0,YCXX,305.76
2010-03-01,620,5-0500,620.0,YEXX,279.11
2010-03-01,620,5-0500,640.0,CFAA,35.34
2010-03-01,620,5-1000,620.0,2ECX,179.2
2010-03-01,620,5-1000,620.0,3ACD,40.0
2010-03-01,620,5-1000,620.0,3ADC,208.64
2010-03-01,620,5-1000,620.0,AAAA,305.35
2010-03-01,620,5-1000,620.0,ABAA,331.11
2010-03-01,620,5-1000,620.0,BAAA,309.56
2010-03-01,620,5-1000,620.0,BEAA,82.0
2010-03-01,620,5-1000,620.0,BQBC,60.0
2010-03-01,620,5-1000,620.0,CGAB,1052.96
2010-03-01,620,5-1000,620.0,DAAJ,80.0
2010-03-01,620,5-1000,620.0,DCAH,379.05
2010-03-01,620,5-1000,620.0,WDXX,495.0
2010-03-01,620,5-1000,620.0,YEXX,240.0
2010-03-01,620,5-1000,630.0,ADAA,1402.23
2010-03-01,630,5-0500,610.0,AHAB,316.08
2010-03-01,630,5-0500,620.0,3BBD,229.2
2010-03-01,630,5-0500,620.0,ADAA,115.92
2010-03-01,630,5-0500,630.0,CGAB,1202.03
2010-03-01,630,5-0500,630.0,DAAJ,1508.03
2010-03-01,630,5-0500,630.0,DBDM,301.69
2010-03-01,630,5-0500,630.0,DHFQ,3664.98
2010-03-01,630,5-0500,630.0,EBBC,3008.34
2010-03-01,630,5-0500,630.0,YEXX,22.32
2010-03-01,630,5-0500,630.0,YP03,20.37
2010-03-01,630,5-1000,630.0,CGAB,372.82
2010-03-01,630,5-1000,630.0,DAAJ,1554.65
2010-03-01,630,5-1000,630.0,DBDM,40.0
2010-03-01,630,5-1000,630.0,DFAC,0.0
2010-03-01,630,5-1000,630.0,DHFQ,345.0
2010-03-01,630,5-1000,630.0,WDXX,560.0
2010-03-01,640,5-0500,640.0,2ACX,109.0
2010-03-01,640,5-0500,640.0,BAAA,170.21
2010-03-01,640,5-0500,640.0,BBAA,39.77
2010-03-01,640,5-0500,640.0,BQBC,217.22
2010-03-01,640,5-0500,640.0,CGAB,1556.59
2010-03-01,640,5-0500,640.0,DAAJ,8.04
2010-03-01,640,5-0500,640.0,DBDM,2120.81
2010-03-01,640,5-0500,640.0,EABC,110.82
2010-03-01,640,5-0500,640.0,YEXX,694.83
2010-03-01,640,5-1000,640.0,BAAA,61.95
2010-03-01,640,5-1000,640.0,BBAA,90.0
2010-03-01,640,5-1000,640.0,CGAB,460.0
2010-03-01,640,5-1000,640.0,DBDM,960.5
2010-03-01,650,5-0500,640.0,DTAH,134.86
2010-03-01,650,5-0500,650.0,2ECX,5.0
2010-03-01,650,5-0500,650.0,3BBD,29.04
2010-03-01,650,5-0500,650.0,5AFC,5.0
2010-03-01,650,5-0500,650.0,BBAA,122.9
2010-03-01,650,5-0500,650.0,CFAA,1279.21
2010-03-01,650,5-0500,650.0,CFBA,18.42
2010-03-01,650,5-0500,650.0,CFBB,361.91
2010-03-01,650,5-0500,650.0,CGAB,79.09
2010-03-01,650,5-0500,650.0,CGBA,178.01
2010-03-01,650,5-0500,650.0,DBDM,298.31
2010-03-01,650,5-0500,650.0,DHFP,245.39
2010-03-01,650,5-0500,650.0,DTAH,168.51
2010-03-01,650,5-0500,650.0,FCAF,1976.64
2010-03-01,650,5-0500,650.0,RABD,688.28
2010-03-01,650,5-0500,650.0,RGCZ,0.0
2010-03-01,650,5-0500,650.0,SKDX,91.05
2010-03-01,650,5-0500,650.0,VEAX,193.39
2010-03-01,650,5-0500,650.0,VGEF,182.42
2010-03-01,650,5-0500,650.0,YEXX,2554.68
2010-03-01,650,5-1000,650.0,3ACD,92.83
2010-03-01,650,5-1000,650.0,CFAA,74.95
2010-03-01,650,5-1000,650.0,RGCZ,107.0
2010-03-01,66,5-0500,18.0,YHXX,0.0
2010-03-01,66,5-0500,1440.0,AHAB,56.75
2010-03-01,720,5-0500,140.0,CBBA,651.77
2010-03-01,720,5-0500,720.0,3ADD,85.41
2010-03-01,720,5-0500,720.0,5AFC,353.68
2010-03-01,720,5-0500,720.0,AAAA,31.73
2010-03-01,720,5-0500,720.0,BAAA,835.67
2010-03-01,720,5-0500,720.0,BBAA,23.72
2010-03-01,720,5-0500,720.0,BEAA,35.34
2010-03-01,720,5-0500,720.0,BEAC,39.95
2010-03-01,720,5-0500,720.0,BGAC,35.56
2010-03-01,720,5-0500,720.0,BHAC,360.1
2010-03-01,720,5-0500,720.0,BJAE,36.77
2010-03-01,720,5-0500,720.0,BQBC,165.75
2010-03-01,720,5-0500,720.0,CEAA,1013.98
2010-03-01,720,5-0500,720.0,CFAA,1908.11
2010-03-01,720,5-0500,720.0,CGAB,845.79
2010-03-01,720,5-0500,720.0,CMAB,962.48
2010-03-01,720,5-0500,720.0,CUFA,114.18
2010-03-01,720,5-0500,720.0,DBDM,711.49
2010-03-01,720,5-0500,720.0,DTAC,108.38
2010-03-01,720,5-0500,720.0,FCAD,1321.0
2010-03-01,720,5-0500,720.0,SCAX,19.3
2010-03-01,720,5-0500,720.0,WCXX,7.56
2010-03-01,720,5-0500,720.0,YEXX,1111.79
2010-03-01,720,5-0500,730.0,DBDM,226.03
2010-03-01,720,5-0500,870.0,DBDM,120.68
2010-03-01,720,5-0500,1820.0,DBDM,228.71
2010-03-01,720,5-1000,720.0,5AFC,435.88
2010-03-01,720,5-1000,720.0,AAAA,185.1
2010-03-01,720,5-1000,720.0,ADAA,74.9
2010-03-01,720,5-1000,720.0,BAAA,1217.71
2010-03-01,720,5-1000,720.0,BBAA,60.0
2010-03-01,720,5-1000,720.0,CFAA,3256.07
2010-03-01,720,5-1000,720.0,CGAB,111.9
2010-03-01,720,5-1000,720.0,CUFA,346.68
2010-03-01,720,5-1000,720.0,DBDM,2974.69
2010-03-01,720,5-1000,720.0,DTAC,283.34
2010-03-01,720,5-1000,720.0,JAAA,684.55
2010-03-01,720,5-1000,720.0,YEXX,152.25
2010-03-01,720,5-1000,730.0,6WXX,1430.0
2010-03-01,720,5-1000,730.0,DBDM,987.0
2010-03-01,730,5-0500,720.0,DBDM,0.0
2010-03-01,730,5-0500,720.0,DZDM,1383.39
2010-03-01,730,5-0500,730.0,1ACC,6948.45
2010-03-01,730,5-0500,730.0,2ACA,197.18
2010-03-01,730,5-0500,730.0,2ACB,15.84
2010-03-01,730,5-0500,730.0,2ECX,320.65
2010-03-01,730,5-0500,730.0,3AAC,194.08
2010-03-01,730,5-0500,730.0,3ABC,15.18
2010-03-01,730,5-0500,730.0,3BBD,14.99
2010-03-01,730,5-0500,730.0,3QBF,51.04
2010-03-01,730,5-0500,730.0,8REE,6.84
2010-03-01,730,5-0500,730.0,9ECX,28.6
2010-03-01,730,5-0500,730.0,AAAA,25.0
2010-03-01,730,5-0500,730.0,BBAA,27.56
2010-03-01,730,5-0500,730.0,CFAA,1623.26
2010-03-01,730,5-0500,730.0,CGAC,40.34
2010-03-01,730,5-0500,730.0,DBDM,123.52
2010-03-01,730,5-0500,730.0,DCAC,184.23
2010-03-01,730,5-0500,730.0,DCAJ,68.12
2010-03-01,730,5-0500,730.0,DKDN,3.5
2010-03-01,730,5-0500,730.0,DZDM,488.89
2010-03-01,730,5-0500,730.0,FCAF,327.19
2010-03-01,730,5-0500,730.0,JAAA,299.01
2010-03-01,730,5-0500,730.0,WBXX,17.15
2010-03-01,730,5-0500,730.0,YEXX,323.85
2010-03-01,730,5-1000,720.0,DZDM,349.08
2010-03-01,730,5-1000,730.0,1ACC,531.1
2010-03-01,730,5-1000,730.0,CFAA,1073.92
2010-03-01,730,5-1000,730.0,DBDM,222.76
2010-03-01,730,5-1000,730.0,YEXX,61.68
2010-03-01,850,5-0500,720.0,DBDM,1075.09
2010-03-01,850,5-0500,850.0,3ACD,10.0
2010-03-01,850,5-0500,850.0,3BBD,11.0
2010-03-01,850,5-0500,850.0,BAAA,404.96
2010-03-01,850,5-0500,850.0,CEAA,10.0
2010-03-01,850,5-0500,850.0,CFAA,177.0
2010-03-01,850,5-0500,850.0,CGAB,41.98
2010-03-01,850,5-0500,850.0,CUAB,38.76
2010-03-01,850,5-0500,850.0,DBDM,2109.48
2010-03-01,850,5-0500,850.0,EBBB,357.62
2010-03-01,850,5-0500,850.0,FCAC,189.08
2010-03-01,850,5-0500,850.0,HBBC,1391.55
2010-03-01,850,5-0500,850.0,MBDG,142.5
2010-03-01,850,5-0500,850.0,WBXX,204.6
2010-03-01,850,5-0500,850.0,YEXX,301.51
2010-03-01,850,5-0500,870.0,DBDM,30.13
2010-03-01,850,5-1000,720.0,DBDM,400.0
2010-03-01,850,5-1000,850.0,CFAA,139.95
2010-03-01,850,5-1000,850.0,DBDM,4145.58
2010-03-01,850,5-1000,850.0,FCAC,4241.72
2010-03-01,850,5-1000,1620.0,BAAA,75.0
2010-03-01,860,5-0500,860.0,2ECX,1.61
2010-03-01,860,5-0500,860.0,3BAD,292.2
2010-03-01,860,5-0500,860.0,3FCD,48.02
2010-03-01,860,5-0500,860.0,AAAA,46.53
2010-03-01,860,5-0500,860.0,ABAA,98.89
2010-03-01,860,5-0500,860.0,BAAA,438.14
2010-03-01,860,5-0500,860.0,CEAA,376.48
2010-03-01,860,5-0500,860.0,CGAB,951.64
2010-03-01,860,5-0500,860.0,CUAB,32.94
2010-03-01,860,5-0500,860.0,DBDM,517.06
2010-03-01,860,5-0500,860.0,DGDM,68.68
2010-03-01,860,5-0500,860.0,FCAD,0.0
2010-03-01,860,5-0500,860.0,YEXX,852.86
2010-03-01,860,5-0500,1230.0,CFAA,0.0
2010-03-01,860,5-0500,1830.0,2KDD,165.07
2010-03-01,860,5-1000,860.0,BAAA,1054.08
2010-03-01,860,5-1000,860.0,CEAA,150.0
2010-03-01,860,5-1000,860.0,CGAB,3148.48
2010-03-01,860,5-1000,860.0,DGDM,1375.29
2010-03-01,860,5-1000,860.0,WDXX,325.0
2010-03-01,860,5-1000,860.0,YEXX,375.0
2010-03-01,860,5-1000,1830.0,2KDD,1800.0
2010-03-01,870,5-0500,730.0,BAAA,202.18
2010-03-01,870,5-0500,870.0,2ACA,605.38
2010-03-01,870,5-0500,870.0,2ACB,90.0
2010-03-01,870,5-0500,870.0,2PXX,318.14
2010-03-01,870,5-0500,870.0,3ADD,63.28
2010-03-01,870,5-0500,870.0,3BBC,286.9
2010-03-01,870,5-0500,870.0,4MBB,325.0
2010-03-01,870,5-0500,870.0,5AFC,265.24
2010-03-01,870,5-0500,870.0,7HXX,531.16
2010-03-01,870,5-0500,870.0,AAAA,4.02
2010-03-01,870,5-0500,870.0,AHAB,423.29
2010-03-01,870,5-0500,870.0,BAAA,16.13
2010-03-01,870,5-0500,870.0,BBAA,20.01
2010-03-01,870,5-0500,870.0,BJAD,376.69
2010-03-01,870,5-0500,870.0,BTAD,80.05
2010-03-01,870,5-0500,870.0,CBAA,111.39
2010-03-01,870,5-0500,870.0,CEAA,55.74
2010-03-01,870,5-0500,870.0,CFAA,1560.59
2010-03-01,870,5-0500,870.0,CGAB,31.22
2010-03-01,870,5-0500,870.0,CJBA,3.01
2010-03-01,870,5-0500,870.0,CUAB,2.01
2010-03-01,870,5-0500,870.0,DBDM,377.74
2010-03-01,870,5-0500,870.0,DCAC,26.95
2010-03-01,870,5-0500,870.0,DWDM,9751.47
2010-03-01,870,5-0500,870.0,EDBD,1712.85
2010-03-01,870,5-0500,870.0,FCAC,297.85
2010-03-01,870,5-0500,870.0,FCAE,191.84
2010-03-01,870,5-0500,870.0,FCAF,95.48
2010-03-01,870,5-0500,870.0,GBBD,1229.3
2010-03-01,870,5-0500,870.0,GDBB,1778.64
2010-03-01,870,5-0500,870.0,GFBD,573.78
2010-03-01,870,5-0500,870.0,JCDA,58.09
2010-03-01,870,5-0500,870.0,KBDB,5.02
2010-03-01,870,5-0500,870.0,PJCX,1089.68
2010-03-01,870,5-0500,870.0,WBXX,54.35
2010-03-01,870,5-0500,870.0,YEXX,2687.95
2010-03-01,870,5-0500,1830.0,CGAB,696.27
2010-03-01,870,5-1000,13.0,2KBB,42.0
2010-03-01,870,5-1000,870.0,2ACA,127.04
2010-03-01,870,5-1000,870.0,CEAA,241.77
2010-03-01,870,5-1000,870.0,CFAA,371.62
2010-03-01,870,5-1000,870.0,DBDM,995.51
2010-03-01,870,5-1000,870.0,DWDM,5156.82
2010-03-01,870,5-1000,870.0,EDBD,1500.14
2010-03-01,870,5-1000,870.0,GBBD,2412.17
2010-03-01,870,5-1000,870.0,GFBD,39.87
2010-03-01,870,5-1000,870.0,KBDB,97.83
2010-03-01,870,5-1000,870.0,PJCX,463.1
2010-03-01,870,5-1000,870.0,YEXX,845.76
